times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)|(1.0, 0.1, 0.0)|(1.0, 0.2, 0.0)|(1.0, 0.3, 0.0)|(1.0, 0.4, 0.0)|(1.0, 0.5, 0.0)|(1.0, 0.6, 0.0)|(1.0, 0.7, 0.0)|(1.0, 0.8, 0.0)|(1.0, 0.9, 0.0)|(1.0, 1.0, 0.0)|(1.0, 1.0, 0.05)|(1.0, 1.0, 0.1)|(1.0, 1.0, 0.15)|(1.0, 1.0, 0.2)|(1.0, 1.0, 0.25)|(1.0, 1.0, 0.3)|(1.0, 1.0, 0.35)|(1.0, 1.0, 0.4)|(1.0, 1.0, 0.45)|(1.0, 1.0, 0.5)|(1.0, 1.0, 0.55)|(1.0, 1.0, 0.6)|(1.0, 1.0, 0.65)|(1.0, 1.0, 0.7)|(1.0, 1.0, 0.75)|(1.0, 1.0, 0.8)|(1.0, 1.0, 0.85)|(1.0, 1.0, 0.9)|(1.0, 1.0, 0.95)|(1.0, 1.0, 1.0)
533.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
534.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
534.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
534.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
535.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
535.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
536.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
536.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
536.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
537.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
537.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
538.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
538.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
538.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
539.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
539.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
540.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
540.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
540.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
541.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
541.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
542.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
542.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
542.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
543.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
543.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
544.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
544.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
544.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
545.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
545.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
546.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
546.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
546.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
547.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
547.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
548.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
548.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
548.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
549.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
549.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
550.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
550.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
550.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
551.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
551.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
552.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
552.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
552.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
553.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
553.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
554.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
554.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
554.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
555.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
555.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
556.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
556.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
556.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
557.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
557.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
558.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
558.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
558.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
559.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
559.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
560.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
560.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
560.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
561.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
561.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
562.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
562.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
562.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
563.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
563.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
564.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
564.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
564.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
565.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
565.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
566.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
566.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
566.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
567.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
567.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
568.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
568.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
568.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
569.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
569.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
570.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
570.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
570.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
571.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
571.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
572.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
572.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
572.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
573.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
573.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
574.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
574.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
574.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
575.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
575.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
576.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
576.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
576.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
577.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
577.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
578.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
578.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
578.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
579.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
579.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
580.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
580.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
580.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
581.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
581.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
582.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
582.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
582.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
583.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
583.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
584.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
584.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
584.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
585.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
585.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
586.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
586.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
586.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
587.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
587.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
588.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
588.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
588.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
589.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
589.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
590.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
590.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
590.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
591.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
591.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
592.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
592.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
592.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
593.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
593.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
594.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
594.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
594.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
595.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
595.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
596.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
596.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
596.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
597.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
597.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
598.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
598.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
598.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
599.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
599.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
600.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
600.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
600.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
601.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
601.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
602.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
602.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
602.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
603.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
603.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
604.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
604.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
604.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
605.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
605.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
606.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
606.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
606.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
607.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
607.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
608.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
608.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
608.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
609.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
609.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
610.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
610.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
610.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
611.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
611.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
612.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
612.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
612.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
613.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
613.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
614.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
614.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
614.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
615.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
615.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
616.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
616.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
616.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
617.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
617.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
618.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
618.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
618.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
619.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
619.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
620.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
620.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
620.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
621.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
621.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
622.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
622.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
622.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
623.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
623.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
624.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
624.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
624.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
625.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
625.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
626.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
626.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
626.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
627.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
627.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
628.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
628.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
628.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
629.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
629.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
630.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
630.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
630.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
631.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
631.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
632.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
632.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
632.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
633.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
633.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
634.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
634.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
634.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
635.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
635.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
636.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
636.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
636.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
637.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
637.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
638.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
638.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
638.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
639.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
639.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
640.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
640.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
640.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
641.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
641.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
642.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
642.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
642.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
643.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
643.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
644.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
644.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
644.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
645.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
645.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
646.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
646.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
646.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
647.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
647.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
648.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
648.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
648.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
649.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
649.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
650.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
650.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
650.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
651.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
651.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
652.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
652.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
652.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
653.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
653.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
654.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
654.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
654.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
655.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
655.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
656.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
656.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
656.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
657.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
657.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
658.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
658.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
658.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
659.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
659.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
660.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
660.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
660.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
661.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
661.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
662.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
662.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
662.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
663.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
663.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
664.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
664.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
664.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
665.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
665.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
666.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
666.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
666.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
667.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
667.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
668.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
668.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
668.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
669.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
669.6|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
670.0|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
670.4|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
670.8|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
671.2|0.0|0.0|0.0|0.0|0.0||||||||||||||||||||||||||||||
